Geracao;Indice;Fitness;Caminho
13;37;792;DDDBBEBEEDEECCB
13;38;792;DDDBBEBEEDEECBC
13;39;792;DDDBBEBEEDEECCB
13;40;792;DDDBBEBEEDEECBC
13;41;792;DDDBBEBEEDEECCB
13;42;792;DDDBBEBEEDEECCB
13;43;792;DDDBBEBEEDEECCB
13;44;792;DDDBBEBEEDEECBC
13;45;792;DDDBBEBEEDEECCB
13;46;792;DDDBBEBEEDEECBC
13;47;792;DDDBBEBEEDEECCB
13;48;792;DDDBBEBEEDEECCB
13;49;792;DDDBBEBEEDEECCB
13;50;792;DDDBBEBEEDEECBC
13;51;792;DDDBBEBEEDEECCB
13;52;792;DDDBBEBEEDEECBC
13;53;792;DDDBBEBEEDEECCB
13;54;792;DDDBBEBEEDEECCB
13;55;792;DDDBBEBEEDEECCB
13;56;792;DDDBBEBEEDEECBC
13;57;792;DDDBBEBEEDEECCB
13;58;792;DDDBBEBEEDEECBC
13;59;792;DDDBBEBEEDEECCB
13;60;792;DDDBBEBEEDEECCB
13;61;792;DDDBBEBEEDEECCB
13;62;792;DDDBBEBEEDEECBC
13;63;792;DDDBBEBEEDEECCB
13;64;792;DDDBBEBEEDEECCB
13;65;792;DDDBBEBEEDEECBC
13;66;792;DDDBBEBEEDEECCB
13;67;792;DDDBBEBEEDEECCB
13;68;792;DDDBBEBEEDEECCB
13;69;790;DDDBBEBEEDEECCC
13;70;790;DDDBBEBEEDEECCC
13;71;790;DDDBBEBEEDEECCC
13;72;790;DDDBBEBEEDEECCC
13;73;790;DDDBBEBEEDEECCC
13;74;790;DDDBBEBEEDEECCC
13;75;790;DDDBBEBEEDEECCC
13;76;790;DDDBBEBEEDEECCC
13;77;790;DDDBBEBEEDEECCC
13;78;790;DDDBBEBEEDEECCC
13;79;597;DDDBBEBBCBCBDED
13;80;597;DDDBBEBBCBDEDED
13;81;597;DDDBBEBBCBCBDED
13;82;597;DDDBBEBBCBCBDED
13;83;597;DDDBBEBBCBCBDED
13;84;597;DDDBBEBBCBCBDED
13;85;597;DDDBBEBCCBDBDDE
13;86;597;DDDBBEBBCBDEDED
13;87;597;DDDBBEBDDEDEBDE
13;88;597;DDDBBEBDDEDEBDE
13;89;597;DDDBBEBBCBCBDED
13;90;597;DDDBBEBBCBCBDED
13;91;595;DDDBBEBEBDDEDEC
13;92;398;DDDBBEBBCBCBDDB
13;93;398;DDDBBEBBCBCBDDB
13;94;0;CBCBBEEDEECCCBB
13;95;0;CBCBBEEDEECCCCB
13;96;0;CBCBBBCEEDEECCC
13;97;0;CBCBBBCEEDEECCC
13;98;0;CBCBBBCEEDEECCC
13;99;0;CBCBBBCEEDEECCC
14;0;794;CBCBBBCBCBD
14;1;794;CBCBBBCBCBCBDED
14;2;794;CBCBBBCBCBD
14;3;794;CBCBBBCBCBDEDED
14;4;794;CBCBBBCBCBCBDED
14;5;794;CBCBBBCBCBCBDED
14;6;794;CBCBBBCBCBCBDED
14;7;794;CBCBBBCBCBCBDED
14;8;794;CBCBBBCBCBCBDED
14;9;792;DDDBBEBEEDEECCB
14;10;792;DDDBBEBEEDEECBC
14;11;792;DDDBBEBEEDEECCB
14;12;792;DDDBBEBEEDEECCB
14;13;792;DDDBBEBEEDEECCB
14;14;792;DDDBBEBEEDEECBC
14;15;792;DDDBBEBEEDEECCB
14;16;792;DDDBBEBEEDEECBC
14;17;792;DDDBBEBEEDEECCB
14;18;792;DDDBBEBEEDEECCB
14;19;792;DDDBBEBEEDEECCB
14;20;792;DDDBBEBEEDEECBC
14;21;792;DDDBBEBEEDEECCB
14;22;792;DDDBBEBEEDEECCB
14;23;792;DDDBBEBEEDEECBC
14;24;792;DDDBBEBEEDEECCB
14;25;792;DDDBBEBEEDEECCB
14;26;792;DDDBBEBEEDEECCB
14;27;792;DDDBBEBEEDEECBC
14;28;792;DDDBBEBEEDEECCB
14;29;792;DDDBBEBEEDEECBC
14;30;792;DDDBBEBEEDEECCB
14;31;792;DDDBBEBEEDEECCB
14;32;792;DDDBBEBEEDEECBC
14;33;792;DDDBBEBEEDEECCB
14;34;792;DDDBBEBEEDEECCB
14;35;792;DDDBBEBEEDEECBC
14;36;792;DDDBBEBEEDEECCB
14;37;792;DDDBBEBEEDEECCB
14;38;792;DDDBBEBEEDEECCB
14;39;792;DDDBBEBEEDEECBC
14;40;792;DDDBBEBEEDEECCB
14;41;792;DDDBBEBEEDEECBC
14;42;792;DDDBBEBEEDEECCB
14;43;792;DDDBBEBEEDEECCB
14;44;792;DDDBBEBEEDEECCB
14;45;792;DDDBBEBEEDEECBC
14;46;792;DDDBBEBEEDEECCB
14;47;792;DDDBBEBEEDEECBC
14;48;792;DDDBBEBEEDEECCB
14;49;792;DDDBBEBEEDEECCB
14;50;792;DDDBBEBEEDEECCB
14;51;792;DDDBBEBEEDEECCB
14;52;792;DDDBBEBEEDEECCB
14;53;792;DDDBBEBEEDEECBC
14;54;792;DDDBBEBEEDEECBC
14;55;792;DDDBBEBEEDEECCB
14;56;792;DDDBBEBEEDEECCB
14;57;792;DDDBBEBEEDEECBC
14;58;792;DDDBBEBEEDEECCB
14;59;792;DDDBBEBEEDEECBC
14;60;792;DDDBBEBEEDEECBC
14;61;792;DDDBBEBEEDEECCB
14;62;792;DDDBBEBEEDEECCB
14;63;792;DDDBBEBEEDEECBC
14;64;792;DDDBBEBEEDEECCB
14;65;792;DDDBBEBEEDEECCB
14;66;792;DDDBBEBEEDEECCB
14;67;792;DDDBBEBEEDEECCB
14;68;792;DDDBBEBEEDEECCB
14;69;792;DDDBBEBEEDEECCB
14;70;792;DDDBBEBEEDEECBC
14;71;792;DDDBBEBEEDEECCB
14;72;792;DDDBBEBEEDEECBC
14;73;792;DDDBBEBEEDEECCB
14;74;792;DDDBBEBEEDEECBC
14;75;792;DDDBBEBEEDEECBC
14;76;792;DDDBBEBEEDEECCB
14;77;792;DDDBBEBEEDEECCB
14;78;792;DDDBBEBEEDEECCB
14;79;790;DDDBBEBEEDEECCC
14;80;790;DDDBBEBEEDEECCC
14;81;790;DDDBBEBEEDEECCC
14;82;790;DDDBBEBEEDEECCC
14;83;597;DDDBBEBBCBCBDED
14;84;597;DDDBBEBBCBCBDED
14;85;597;DDDBBEBBCBDEDED
14;86;597;DDDBBEBBCBCBDED
14;87;597;DDDBBEBBCBCBDED
14;88;597;DDDBBEBBCBCBDED
14;89;597;DDDBBEBBCBCBDED
14;90;597;DDDBBEBBCBCBDED
14;91;597;DDDBBEBBCBCBDED
14;92;595;CBCBBBCBCBCBDDB
14;93;197;DDDBBEBBCBCBDBB
14;94;0;CBCBBEEDEECCBBD
14;95;0;CBCBBBCEEDEECCB
14;96;0;CBCBBEEDEECBCDC
14;97;0;CBCBBBCEEDEECBC
14;98;0;CBCBBBCEEDEECBC
14;99;0;CBCBBBCEEDEECCB
15;0;794;CBCBBBCBCBD
15;1;794;CBCBBBCBCBCBDED
15;2;794;CBCBBBCBCBD
15;3;794;CBCBBBCBCBDEDED
15;4;794;CBCBBBCBCBCBDED
15;5;794;CBCBBBCBCBCBDED
15;6;794;CBCBBBCBCBCBDED
15;7;794;CBCBBBCBCBCBDED
15;8;794;CBCBBBCBCBCBDED
15;9;794;CBCBBBCBCBCBDED
15;10;792;DDDBBEBEEDEECCB
15;11;792;DDDBBEBEEDEECBC
15;12;792;DDDBBEBEEDEECCB
15;13;792;DDDBBEBEEDEECCB
15;14;792;DDDBBEBEEDEECCB
15;15;792;DDDBBEBEEDEECBC
15;16;792;DDDBBEBEEDEECCB
15;17;792;DDDBBEBEEDEECBC
15;18;792;DDDBBEBEEDEECCB
15;19;792;DDDBBEBEEDEECCB
15;20;792;DDDBBEBEEDEECCB
15;21;792;DDDBBEBEEDEECBC
15;22;792;DDDBBEBEEDEECCB
15;23;792;DDDBBEBEEDEECCB
15;24;792;DDDBBEBEEDEECBC
15;25;792;DDDBBEBEEDEECCB
15;26;792;DDDBBEBEEDEECCB
15;27;792;DDDBBEBEEDEECCB
15;28;792;DDDBBEBEEDEECBC
15;29;792;DDDBBEBEEDEECCB
15;30;792;DDDBBEBEEDEECBC
15;31;792;DDDBBEBEEDEECCB
15;32;792;DDDBBEBEEDEECCB
15;33;792;DDDBBEBEEDEECBC
15;34;792;DDDBBEBEEDEECCB
15;35;792;DDDBBEBEEDEECCB
15;36;792;DDDBBEBEEDEECBC
15;37;792;DDDBBEBEEDEECCB
15;38;792;DDDBBEBEEDEECCB
15;39;792;DDDBBEBEEDEECCB
15;40;792;DDDBBEBEEDEECBC
15;41;792;DDDBBEBEEDEECCB
15;42;792;DDDBBEBEEDEECBC
15;43;792;DDDBBEBEEDEECCB
15;44;792;DDDBBEBEEDEECCB
15;45;792;DDDBBEBEEDEECCB
15;46;792;DDDBBEBEEDEECBC
15;47;792;DDDBBEBEEDEECCB
15;48;792;DDDBBEBEEDEECBC
15;49;792;DDDBBEBEEDEECCB
15;50;792;DDDBBEBEEDEECCB
15;51;792;DDDBBEBEEDEECBC
15;52;792;DDDBBEBEEDEECCB
15;53;792;DDDBBEBEEDEECCB
15;54;792;DDDBBEBEEDEECBC
15;55;792;DDDBBEBEEDEECBC
15;56;792;DDDBBEBEEDEECCB
15;57;792;DDDBBEBEEDEECBC
15;58;792;DDDBBEBEEDEECCB
15;59;792;DDDBBEBEEDEECBC
15;60;792;DDDBBEBEEDEECCB
15;61;792;DDDBBEBEEDEECBC
15;62;792;DDDBBEBEEDEECBC
15;63;792;DDDBBEBEEDEECBC
15;64;792;DDDBBEBEEDEECCB
15;65;792;DDDBBEBEEDEECBC
15;66;792;DDDBBEBEEDEECCB
15;67;792;DDDBBEBEEDEECCB
15;68;792;DDDBBEBEEDEECCB
15;69;792;DDDBBEBEEDEECCB
15;70;792;DDDBBEBEEDEECBC
15;71;792;DDDBBEBEEDEECCB
15;72;792;DDDBBEBEEDEECCB
15;73;792;DDDBBEBEEDEECBC
15;74;792;DDDBBEBEEDEECCB
15;75;792;DDDBBEBEEDEECCB
15;76;792;DDDBBEBEEDEECBC
15;77;792;DDDBBEBEEDEECCB
15;78;792;DDDBBEBEEDEECBC
15;79;792;DDDBBEBEEDEECCB
15;80;792;DDDBBEBEEDEECCB
15;81;790;DDDBBEBEEDEECCC
15;82;790;DDDBBEBEEDEECCC
15;83;597;DDDBBEBBCBCBDED
15;84;597;DDDBBEBBCBDEDED
15;85;597;DDDBBEBBCBCBDED
15;86;597;DDDBBEBBCBCBDED
15;87;597;DDDBBEBBCBCBDED
15;88;597;DDDBBEBBCBCBDED
15;89;597;DDDBBEBBCBCBDED
15;90;398;DDDBBEBBCBCBDBD
15;91;394;CBCBBBCBCBDDBCE
15;92;394;CBCBBBCBCBCBDBB
15;93;0;CBCBBBCEEDEECCC
15;94;0;CBCBBEEDEECBCEB
15;95;0;CBCBBBCEEDEECBC
15;96;0;CBCBBBCEEDEECCC
15;97;0;CBCBBBCEEDEECCC
15;98;0;CBCBBBCEEDEECCB
15;99;0;CBCBBBCEEDEECCB
16;0;794;CBCBBBCBCBD
16;1;794;CBCBBBCBCBCBDED
16;2;794;CBCBBBCBCBD
16;3;794;CBCBBBCBCBDEDED
16;4;794;CBCBBBCBCBCBDED
16;5;794;CBCBBBCBCBCBDED
16;6;794;CBCBBBCBCBCBDED
16;7;794;CBCBBBCBCBCBDED
16;8;794;CBCBBBCBCBCBDED
16;9;794;CBCBBBCBCBCBDED
16;10;792;DDDBBEBEEDEECCB
16;11;792;DDDBBEBEEDEECBC
16;12;792;DDDBBEBEEDEECCB
16;13;792;DDDBBEBEEDEECCB
16;14;792;DDDBBEBEEDEECCB
16;15;792;DDDBBEBEEDEECBC
16;16;792;DDDBBEBEEDEECCB
16;17;792;DDDBBEBEEDEECBC
16;18;792;DDDBBEBEEDEECCB
16;19;792;DDDBBEBEEDEECCB
16;20;792;DDDBBEBEEDEECCB
16;21;792;DDDBBEBEEDEECBC
16;22;792;DDDBBEBEEDEECCB
16;23;792;DDDBBEBEEDEECCB
16;24;792;DDDBBEBEEDEECBC
16;25;792;DDDBBEBEEDEECCB
16;26;792;DDDBBEBEEDEECCB
16;27;792;DDDBBEBEEDEECCB
16;28;792;DDDBBEBEEDEECBC
16;29;792;DDDBBEBEEDEECCB
16;30;792;DDDBBEBEEDEECBC
16;31;792;DDDBBEBEEDEECCB
16;32;792;DDDBBEBEEDEECCB
16;33;792;DDDBBEBEEDEECBC
16;34;792;DDDBBEBEEDEECCB
16;35;792;DDDBBEBEEDEECCB
16;36;792;DDDBBEBEEDEECBC
16;37;792;DDDBBEBEEDEECCB
16;38;792;DDDBBEBEEDEECCB
16;39;792;DDDBBEBEEDEECCB
16;40;792;DDDBBEBEEDEECBC
16;41;792;DDDBBEBEEDEECCB
16;42;792;DDDBBEBEEDEECBC
16;43;792;DDDBBEBEEDEECCB
16;44;792;DDDBBEBEEDEECCB
16;45;792;DDDBBEBEEDEECCB
16;46;792;DDDBBEBEEDEECBC
16;47;792;DDDBBEBEEDEECCB
16;48;792;DDDBBEBEEDEECBC
16;49;792;DDDBBEBEEDEECCB
16;50;792;DDDBBEBEEDEECBC
16;51;792;DDDBBEBEEDEECCB
16;52;792;DDDBBEBEEDEECCB
16;53;792;DDDBBEBEEDEECBC
16;54;792;DDDBBEBEEDEECBC
16;55;792;DDDBBEBEEDEECCB
16;56;792;DDDBBEBEEDEECCB
16;57;792;DDDBBEBEEDEECCB
16;58;792;DDDBBEBEEDEECCB
16;59;792;DDDBBEBEEDEECBC
16;60;792;DDDBBEBEEDEECBC
16;61;792;DDDBBEBEEDEECCB
16;62;792;DDDBBEBEEDEECCB
16;63;792;DDDBBEBEEDEECBC
16;64;792;DDDBBEBEEDEECBC
16;65;792;DDDBBEBEEDEECCB
16;66;792;DDDBBEBEEDEECCB
16;67;792;DDDBBEBEEDEECCB
16;68;792;DDDBBEBEEDEECCB
16;69;792;DDDBBEBEEDEECBC
16;70;792;DDDBBEBEEDEECCB
16;71;792;DDDBBEBEEDEECCB
16;72;792;DDDBBEBEEDEECBC
16;73;792;DDDBBEBEEDEECCB
16;74;792;DDDBBEBEEDEECCB
16;75;792;DDDBBEBEEDEECCB
16;76;792;DDDBBEBEEDEECCB
16;77;792;DDDBBEBEEDEECBC
16;78;790;DDDBBEBEEDEECCC
16;79;597;DDDBBEBBCBCBDED
16;80;597;DDDBBEBBCBDEDED
16;81;597;DDDBBEBBCBCBDED
16;82;597;DDDBBEBBCBCBDED
16;83;597;DDDBBEBBCBCBDED
16;84;597;DDDBBEBBCBCBDED
16;85;597;DDDBBEBBCBCBDED
16;86;597;DDDBBEBBCBCBDED
16;87;597;DDDBBEBBCBCBDED
16;88;398;DDDBBEBBCBCBDBD
16;89;197;DDDBBEBBCBCBDBC
16;90;0;CBCBBEEDEECBCCB
16;91;0;CBCBBBCEEDEECBC
16;92;0;CBCBBEEDEECCBDC
16;93;0;CBCBBBCEEDEECCC
16;94;0;CBCBBBCEEDEECCB
16;95;0;CBCBBBCEEDEECCB
16;96;0;CBCBBBCEEDEECCB
16;97;0;CBCBBBCEEDEECBC
16;98;0;CBCBBBCEEDEECCB
16;99;0;CBCBBBCEEDEECCC
17;0;794;CBCBBBCBCBD
17;1;794;CBCBBBCBCBCBDED
17;2;794;CBCBBBCBCBD
17;3;794;CBCBBBCBCBDEDED
17;4;794;CBCBBBCBCBCBDED
17;5;794;CBCBBBCBCBCBDED
17;6;794;CBCBBBCBCBCBDED
17;7;794;CBCBBBCBCBCBDED
17;8;794;CBCBBBCBCBCBDED
17;9;794;CBCBBBCBCBCBDED
17;10;794;CBCBBBCBCBCBDED
17;11;794;CBCBBBCBCBCBDED
17;12;794;CBCBBBCBCBCBDED
17;13;794;CBCBBBCBCBCBDED
17;14;794;CBCBBBCBCBDEDED
17;15;792;DDDBBEBEEDEECCB
17;16;792;DDDBBEBEEDEECBC
17;17;792;DDDBBEBEEDEECCB
17;18;792;DDDBBEBEEDEECCB
17;19;792;DDDBBEBEEDEECCB
17;20;792;DDDBBEBEEDEECBC
17;21;792;DDDBBEBEEDEECCB
17;22;792;DDDBBEBEEDEECBC
17;23;792;DDDBBEBEEDEECCB
17;24;792;DDDBBEBEEDEECCB
17;25;792;DDDBBEBEEDEECCB
17;26;792;DDDBBEBEEDEECBC
17;27;792;DDDBBEBEEDEECCB
17;28;792;DDDBBEBEEDEECCB
17;29;792;DDDBBEBEEDEECBC
17;30;792;DDDBBEBEEDEECCB
17;31;792;DDDBBEBEEDEECCB
17;32;792;DDDBBEBEEDEECCB
17;33;792;DDDBBEBEEDEECBC
17;34;792;DDDBBEBEEDEECCB
17;35;792;DDDBBEBEEDEECBC
17;36;792;DDDBBEBEEDEECCB
17;37;792;DDDBBEBEEDEECCB
17;38;792;DDDBBEBEEDEECBC
17;39;792;DDDBBEBEEDEECCB
17;40;792;DDDBBEBEEDEECCB
17;41;792;DDDBBEBEEDEECBC
17;42;792;DDDBBEBEEDEECCB
17;43;792;DDDBBEBEEDEECCB
17;44;792;DDDBBEBEEDEECCB
17;45;792;DDDBBEBEEDEECBC
17;46;792;DDDBBEBEEDEECCB
17;47;792;DDDBBEBEEDEECBC
17;48;792;DDDBBEBEEDEECCB
17;49;792;DDDBBEBEEDEECCB
17;50;792;DDDBBEBEEDEECCB
17;51;792;DDDBBEBEEDEECBC
17;52;792;DDDBBEBEEDEECCB
17;53;792;DDDBBEBEEDEECBC
17;54;792;DDDBBEBEEDEECCB
17;55;792;DDDBBEBEEDEECCB
17;56;792;DDDBBEBEEDEECCB
17;57;792;DDDBBEBEEDEECBC
17;58;792;DDDBBEBEEDEECBC
17;59;792;DDDBBEBEEDEECBC
17;60;792;DDDBBEBEEDEECCB
17;61;792;DDDBBEBEEDEECCB
17;62;792;DDDBBEBEEDEECCB
17;63;792;DDDBBEBEEDEECCB
17;64;792;DDDBBEBEEDEECCB
17;65;792;DDDBBEBEEDEECBC
17;66;792;DDDBBEBEEDEECBC
17;67;792;DDDBBEBEEDEECCB
17;68;792;DDDBBEBEEDEECCB
17;69;792;DDDBBEBEEDEECBC
17;70;792;DDDBBEBEEDEECCB
17;71;792;DDDBBEBEEDEECCB
17;72;792;DDDBBEBEEDEECCB
17;73;792;DDDBBEBEEDEECCB
17;74;792;DDDBBEBEEDEECBC
17;75;792;DDDBBEBEEDEECCB
17;76;792;DDDBBEBEEDEECBC
17;77;792;DDDBBEBEEDEECCB
17;78;792;DDDBBEBEEDEECCB
17;79;792;DDDBBEBEEDEECCB
17;80;792;DDDBBEBEEDEECCB
17;81;792;DDDBBEBEEDEECCB
17;82;792;DDDBBEBEEDEECBC
17;83;597;DDDBBEBBCBCBDED
17;84;597;DDDBBEBBCBDEDED
17;85;597;DDDBBEBBCBCBDED
17;86;597;DDDBBEBBCBCBDED
17;87;597;DDDBBEBBCBCBDED
17;88;597;DDDBBEBBCBCBDED
17;89;597;DDDBBEBBCBCBDED
17;90;597;DDDBBEBBCBCBDED
17;91;597;DDDBBEBBCBCBDED
17;92;595;CBCBBBCBCBCBDBD
17;93;398;DDDBBEBBCBCBDDC
17;94;398;DDDBBEBBCBCBDBD
17;95;197;DDDBBEBBCBCBDBC
17;96;0;CBCBBEEDEECCBCE
17;97;0;CBCBBEEDEECCBBE
17;98;0;CBCBBBCEEDEECCB
17;99;0;CBCBBBCEEDEECBC
18;0;794;CBCBBBCBCBD
18;1;794;CBCBBBCBCBCBDED
18;2;794;CBCBBBCBCBD
18;3;794;CBCBBBCBCBDEDED
18;4;794;CBCBBBCBCBCBDED
18;5;794;CBCBBBCBCBCBDED
18;6;794;CBCBBBCBCBCBDED
18;7;794;CBCBBBCBCBCBDED
18;8;794;CBCBBBCBCBCBDED
18;9;794;CBCBBBCBCBCBDED
18;10;794;CBCBBBCBCBCBDED
18;11;794;CBCBBBCBCBCBDED
18;12;794;CBCBBBCBCBCBDED
18;13;794;CBCBBBCBCBCBDED
18;14;794;CBCBBBCBCBDEDED
18;15;794;CBCBBBCBCBCBDED
18;16;794;CBCBBBCBCBCBDED
18;17;794;CBCBBBCBCBDEDED
18;18;794;CBCBBBCBCBCBDED
18;19;792;DDDBBEBEEDEECCB
18;20;792;DDDBBEBEEDEECBC
18;21;792;DDDBBEBEEDEECCB
18;22;792;DDDBBEBEEDEECCB
18;23;792;DDDBBEBEEDEECCB
18;24;792;DDDBBEBEEDEECBC
18;25;792;DDDBBEBEEDEECCB
18;26;792;DDDBBEBEEDEECBC
18;27;792;DDDBBEBEEDEECCB
18;28;792;DDDBBEBEEDEECCB
18;29;792;DDDBBEBEEDEECCB
18;30;792;DDDBBEBEEDEECBC
18;31;792;DDDBBEBEEDEECCB
18;32;792;DDDBBEBEEDEECCB
18;33;792;DDDBBEBEEDEECBC
18;34;792;DDDBBEBEEDEECCB
18;35;792;DDDBBEBEEDEECCB
18;36;792;DDDBBEBEEDEECCB
18;37;792;DDDBBEBEEDEECBC
18;38;792;DDDBBEBEEDEECCB
18;39;792;DDDBBEBEEDEECBC
18;40;792;DDDBBEBEEDEECCB
18;41;792;DDDBBEBEEDEECCB
18;42;792;DDDBBEBEEDEECBC
18;43;792;DDDBBEBEEDEECCB
18;44;792;DDDBBEBEEDEECCB
18;45;792;DDDBBEBEEDEECBC
18;46;792;DDDBBEBEEDEECCB
18;47;792;DDDBBEBEEDEECCB
18;48;792;DDDBBEBEEDEECCB
18;49;792;DDDBBEBEEDEECBC
18;50;792;DDDBBEBEEDEECCB
18;51;792;DDDBBEBEEDEECBC
18;52;792;DDDBBEBEEDEECCB
18;53;792;DDDBBEBEEDEECCB
18;54;792;DDDBBEBEEDEECCB
18;55;792;DDDBBEBEEDEECCB
18;56;792;DDDBBEBEEDEECBC
18;57;792;DDDBBEBEEDEECBC
18;58;792;DDDBBEBEEDEECCB
18;59;792;DDDBBEBEEDEECCB
18;60;792;DDDBBEBEEDEECBC
18;61;792;DDDBBEBEEDEECCB
18;62;792;DDDBBEBEEDEECCB
18;63;792;DDDBBEBEEDEECCB
18;64;792;DDDBBEBEEDEECCB
18;65;792;DDDBBEBEEDEECBC
18;66;792;DDDBBEBEEDEECCB
18;67;792;DDDBBEBEEDEECBC
18;68;792;DDDBBEBEEDEECBC
18;69;792;DDDBBEBEEDEECBC
18;70;792;DDDBBEBEEDEECCB
18;71;792;DDDBBEBEEDEECBC
18;72;792;DDDBBEBEEDEECCB
18;73;597;DDDBBEBBCBCBDED
18;74;597;DDDBBEBBCBCBDED
18;75;597;DDDBBEBBCBDEDED
18;76;597;DDDBBEBBCBCBDED
18;77;597;DDDBBEBBCBCBDED
18;78;597;DDDBBEBBCBCBDED
18;79;597;DDDBBEBBCBCBDED
18;80;597;DDDBBEBBCBCBDED
18;81;597;DDDBBEBBCBCBDED
18;82;597;DDDBBEBBCBCBDED
18;83;597;DDDBBEBBCBCBDED
18;84;597;DDDBBEBBCBCBDED
18;85;597;DDDBBEBBCBCBDED
18;86;597;DDDBBEBBCBDEDED
18;87;597;DDDBBEBBCBCBDED
18;88;398;DDDBBEBBCBCBDDD
18;89;0;CBCBBEEDEECBCBB
18;90;0;CBCBBBCEEDEECCB
18;91;0;CBCBBEEDEECCBCB
18;92;0;CBCBBBCEEDEECBC
18;93;0;CBCBBBCEEDEECBC
18;94;0;CBCBBBCEEDEECCB
18;95;0;CBCBBBCEEDEECCB
18;96;0;CBCBBBCEEDEECCB
18;97;0;CBCBBBCEEDEECCB
18;98;0;CBCBBBCEEDEECBC
18;99;0;CBCBBBCEEDEECBC
19;0;796;CBCBBBCBCBCBDDD
19;1;794;CBCBBBCBCBD
19;2;794;CBCBBBCBCBCBDED
19;3;794;CBCBBBCBCBD
19;4;794;CBCBBBCBCBDEDED
19;5;794;CBCBBBCBCBCBDED
19;6;794;CBCBBBCBCBCBDED
19;7;794;CBCBBBCBCBCBDED
19;8;794;CBCBBBCBCBCBDED
19;9;794;CBCBBBCBCBCBDED
19;10;794;CBCBBBCBCBCBDED
19;11;794;CBCBBBCBCBCBDED
19;12;794;CBCBBBCBCBCBDED
19;13;794;CBCBBBCBCBCBDED
19;14;794;CBCBBBCBCBCBDED
19;15;794;CBCBBBCBCBDEDED
19;16;794;CBCBBBCBCBCBDED
19;17;794;CBCBBBCBCBCBDED
19;18;794;CBCBBBCBCBDEDED
19;19;794;CBCBBBCBCBCBDED
19;20;794;CBCBBBCBCBCBDED
19;21;794;CBCBBBCBCBCBDED
19;22;794;CBCBBBCBCBCBDED
19;23;794;CBCBBBCBCBCBDED
19;24;794;CBCBBBCBCBCBDED
19;25;794;CBCBBBCBCBCBDED
19;26;794;CBCBBBCBCBCBDED
19;27;794;CBCBBBCBCBCBDED
19;28;792;DDDBBEBEEDEECCB
19;29;792;DDDBBEBEEDEECBC
19;30;792;DDDBBEBEEDEECCB
19;31;792;DDDBBEBEEDEECCB
19;32;792;DDDBBEBEEDEECCB
19;33;792;DDDBBEBEEDEECBC
19;34;792;DDDBBEBEEDEECCB
19;35;792;DDDBBEBEEDEECBC
19;36;792;DDDBBEBEEDEECCB
19;37;792;DDDBBEBEEDEECCB
19;38;792;DDDBBEBEEDEECCB
19;39;792;DDDBBEBEEDEECBC
19;40;792;DDDBBEBEEDEECCB
19;41;792;DDDBBEBEEDEECCB
19;42;792;DDDBBEBEEDEECBC
19;43;792;DDDBBEBEEDEECCB
19;44;792;DDDBBEBEEDEECCB
19;45;792;DDDBBEBEEDEECCB
19;46;792;DDDBBEBEEDEECBC
19;47;792;DDDBBEBEEDEECCB
19;48;792;DDDBBEBEEDEECBC
19;49;792;DDDBBEBEEDEECCB
19;50;792;DDDBBEBEEDEECCB
19;51;792;DDDBBEBEEDEECBC
19;52;792;DDDBBEBEEDEECCB
19;53;792;DDDBBEBEEDEECCB
19;54;792;DDDBBEBEEDEECBC
19;55;792;DDDBBEBEEDEECCB
19;56;792;DDDBBEBEEDEECCB
19;57;792;DDDBBEBEEDEECCB
19;58;792;DDDBBEBEEDEECBC
19;59;792;DDDBBEBEEDEECCB
19;60;792;DDDBBEBEEDEECCB
19;61;792;DDDBBEBEEDEECBC
19;62;792;DDDBBEBEEDEECBC
19;63;792;DDDBBEBEEDEECCB
19;64;792;DDDBBEBEEDEECCB
19;65;792;DDDBBEBEEDEECCB
19;66;792;DDDBBEBEEDEECBC
19;67;792;DDDBBEBEEDEECCB
19;68;792;DDDBBEBEEDEECBC
19;69;597;DDDBBEBBCBCBDED
19;70;597;DDDBBEBBCBDEDED
19;71;597;DDDBBEBBCBCBDED
19;72;597;DDDBBEBBCBCBDED
19;73;597;DDDBBEBBCBCBDED
19;74;597;DDDBBEBBCBCBDED
19;75;597;DDDBBEBBCBCBDED
19;76;597;DDDBBEBBCBCBDED
19;77;597;DDDBBEBBCBCBDED
19;78;597;DDDBBEBBCBCBDED
19;79;597;DDDBBEBBCBCBDED
19;80;597;DDDBBEBBCBCBDED
19;81;597;DDDBBEBBCBDEDED
19;82;597;DDDBBEBBCBCBDED
19;83;597;DDDBBEBBCBCBDED
19;84;597;DDDBBEBBCBDEDED
19;85;597;DDDBBEBBCBCBDED
19;86;597;DDDBBEBBCBCBDED
19;87;597;DDDBBEBBCBCBDED
19;88;398;DDDBBEBBCBCBDDD
19;89;398;DDDBBEBBCBCBDCD
19;90;0;CBCBBEEDEECCBEC
19;91;0;CBCBBEEDEECCBDC
19;92;0;CBCBBBCEEDEECBC
19;93;0;CBCBBBCEEDEECCB
19;94;0;CBCBBBCEEDEECCB
19;95;0;CBCBBBCEEDEECCB
19;96;0;CBCBBBCEEDEECBC
19;97;0;CBCBBBCEEDEECCB
19;98;0;CBCBBBCEEDEECCB
19;99;0;CBCBBBCEEDEECBC
20;0;796;CBCBBBCBCBCBDDD
20;1;794;CBCBBBCBCBD
20;2;794;CBCBBBCBCBCBDED
